user_id,date,sessions,screen_time_min,country
881,2024-01-29,1,17.54,Germany
190,2024-03-14,3,83.68,UK
136,2024-03-13,4,21.44,Germany
555,2024-02-17,5,81.79,Poland
404,2024-03-14,2,79.52,USA
892,2024-03-23,5,98.18,France
865,2024-02-25,4,21.05,Poland
602,2024-01-17,4,95.1,UK
807,2024-01-09,1,119.92,Poland
341,2024-02-03,1,102.87,USA
757,2024-02-14,2,91.46,Germany
945,2024-03-28,1,81.15,USA
704,2024-01-09,3,53.5,UK
318,2024-01-07,2,89.01,USA
618,2024-01-16,3,88.28,France
363,2024-01-19,1,77.62,USA
822,2024-01-06,2,96.57,Poland
382,2024-01-11,4,56.61,Germany
233,2024-03-16,5,18.94,France
777,2024-03-01,4,69.29,France
344,2024-02-11,3,35.48,France
549,2024-01-13,4,49.21,UK
817,2024-01-12,4,7.0,UK
553,2024-03-25,5,49.02,Poland
529,2024-03-14,5,98.01,Germany
856,2024-01-20,4,67.41,USA
789,2024-02-19,5,6.13,Poland
819,2024-02-05,4,59.03,UK
571,2024-03-28,2,38.52,Poland
935,2024-03-09,4,59.92,Germany
183,2024-02-06,1,51.54,Poland
41,2024-01-12,5,112.18,France
551,2024-02-09,5,9.74,USA
397,2024-02-23,3,83.61,UK
704,2024-01-02,3,102.87,UK
779,2024-02-19,1,115.31,Germany
494,2024-02-10,5,25.43,Germany
659,2024-02-14,5,66.1,Germany
907,2024-01-09,3,10.01,UK
333,2024-03-02,3,62.41,France
127,2024-03-26,4,19.43,USA
558,2024-02-16,5,101.36,Germany
557,2024-01-05,5,18.1,UK
1,2024-03-16,4,64.03,France
168,2024-01-01,5,64.93,Germany
620,2024-02-13,1,116.74,Germany
19,2024-01-22,3,80.32,USA
332,2024-02-07,3,38.1,USA
584,2024-01-19,3,32.69,Poland
456,2024-03-20,2,19.75,Germany
957,2024-01-31,1,92.0,Poland
109,2024-03-07,1,84.44,UK
268,2024-03-27,4,75.14,USA
445,2024-02-11,2,9.7,France
240,2024-03-22,5,92.73,Germany
929,2024-01-26,1,78.82,Germany
301,2024-01-13,2,115.85,Poland
602,2024-02-27,2,72.53,USA
103,2024-01-18,1,39.95,Poland
988,2024-03-07,4,48.87,Germany
250,2024-03-27,2,25.22,USA
453,2024-01-03,3,88.14,Germany
520,2024-02-24,2,86.39,USA
153,2024-03-29,5,28.07,Germany
859,2024-02-27,1,23.23,France
174,2024-03-03,5,13.86,Poland
343,2024-02-21,4,109.88,USA
670,2024-03-29,3,31.8,Poland
431,2024-01-24,1,44.58,USA
727,2024-03-12,2,37.26,USA
689,2024-01-09,3,52.57,USA
687,2024-02-06,2,87.12,Germany
852,2024-03-23,4,105.12,UK
850,2024-02-22,1,26.0,Germany
658,2024-03-20,4,83.94,UK
962,2024-01-24,4,45.54,Germany
324,2024-01-21,4,117.76,UK
990,2024-02-09,4,39.38,USA
673,2024-03-02,2,5.83,USA
639,2024-03-10,5,64.3,UK
420,2024-03-09,2,22.33,UK
594,2024-01-14,3,10.12,Poland
485,2024-02-11,4,85.3,USA
659,2024-02-19,3,89.21,Germany
751,2024-03-01,2,57.98,Poland
412,2024-01-04,4,82.84,UK
936,2024-03-12,2,66.9,Germany
84,2024-03-28,4,77.43,France
113,2024-03-15,2,73.62,France
737,2024-01-17,1,81.57,France
332,2024-03-25,5,27.96,Germany
378,2024-02-26,5,35.9,UK
755,2024-03-30,4,55.6,Germany
655,2024-02-17,1,56.3,Poland
41,2024-02-13,3,94.06,Poland
935,2024-02-14,1,47.25,France
770,2024-03-20,4,23.69,UK
959,2024-03-30,1,33.92,Poland
797,2024-02-02,3,29.69,USA
105,2024-01-31,4,89.14,USA
202,2024-02-16,5,59.09,France
450,2024-01-06,1,86.49,France
819,2024-03-12,5,52.87,France
843,2024-03-11,5,107.32,Poland
973,2024-02-03,2,118.1,UK
266,2024-02-22,3,82.03,France
910,2024-01-14,1,104.34,Germany
210,2024-01-16,5,63.41,France
563,2024-02-12,5,112.48,Poland
118,2024-03-13,3,100.63,UK
713,2024-03-14,5,119.05,France
377,2024-03-21,5,76.66,USA
551,2024-01-12,5,94.61,France
540,2024-03-10,5,67.43,France
771,2024-01-19,2,34.8,UK
84,2024-02-10,2,45.8,Germany
454,2024-02-22,4,107.81,France
667,2024-01-29,1,11.43,France
629,2024-03-10,3,73.02,Poland
514,2024-02-28,4,47.84,UK
605,2024-03-29,2,49.47,Poland
678,2024-03-04,2,106.73,France
387,2024-01-24,2,103.19,France
912,2024-03-29,4,73.87,USA
350,2024-01-16,2,36.39,Poland
296,2024-02-21,4,59.68,UK
258,2024-03-20,2,51.95,France
81,2024-01-06,5,45.67,USA
937,2024-02-06,5,16.82,USA
268,2024-03-25,1,67.46,Germany
419,2024-01-04,2,39.71,UK
235,2024-02-07,1,80.99,USA
833,2024-02-10,4,41.71,UK
311,2024-03-21,1,54.58,France
813,2024-01-14,2,11.02,Germany
975,2024-03-11,4,119.14,UK
986,2024-03-26,4,63.38,Germany
357,2024-02-20,5,7.79,UK
213,2024-03-05,4,67.24,UK
574,2024-02-21,4,105.09,Poland
49,2024-01-30,1,93.84,Germany
127,2024-02-26,4,85.6,UK
223,2024-03-19,3,21.04,Poland
921,2024-03-22,5,80.64,Poland
279,2024-01-30,5,93.12,Germany
408,2024-02-11,4,70.83,France
505,2024-01-11,1,107.67,Germany
294,2024-01-27,5,36.85,UK
796,2024-01-24,5,32.85,France
277,2024-02-08,3,105.0,Germany
438,2024-03-12,4,76.92,Germany
107,2024-01-18,5,5.17,Germany
658,2024-03-17,5,45.61,Germany
420,2024-02-14,5,103.65,France
611,2024-03-28,5,8.14,UK
429,2024-03-27,1,5.37,Poland
375,2024-01-12,2,37.34,Germany
73,2024-02-18,3,110.11,Poland
949,2024-01-31,1,108.67,Poland
998,2024-01-22,3,64.66,Poland
634,2024-02-13,5,68.62,Germany
30,2024-03-04,3,43.18,Germany
188,2024-03-17,4,33.03,Germany
364,2024-01-25,4,98.75,Germany
866,2024-02-20,2,17.22,USA
800,2024-01-07,2,61.05,UK
451,2024-01-06,3,77.96,USA
195,2024-01-24,1,16.92,France
156,2024-01-19,1,64.75,USA
172,2024-03-23,5,71.41,USA
847,2024-01-09,1,90.39,USA
41,2024-02-05,2,32.01,UK
63,2024-02-09,1,38.73,Poland
23,2024-01-24,5,70.49,France
360,2024-02-17,4,118.06,France
75,2024-03-03,1,30.01,UK
560,2024-03-09,1,118.38,USA
672,2024-02-22,2,87.15,Poland
825,2024-02-23,3,100.0,Germany
118,2024-02-11,4,15.31,UK
612,2024-02-14,3,39.55,Poland
380,2024-03-30,5,11.64,UK
929,2024-01-14,5,47.73,UK
920,2024-01-29,3,117.85,Germany
679,2024-01-06,2,17.11,Poland
290,2024-01-07,2,69.67,USA
440,2024-02-06,2,5.7,Poland
668,2024-02-22,4,86.96,Poland
933,2024-01-18,5,27.68,USA
7,2024-03-27,5,19.9,Germany
196,2024-02-07,5,43.76,Poland
421,2024-02-28,4,93.67,USA
568,2024-01-01,5,17.26,UK
833,2024-03-08,3,31.43,UK
193,2024-02-13,1,5.97,USA
559,2024-02-16,4,116.37,UK
148,2024-02-04,1,73.1,Poland
787,2024-03-27,3,87.79,USA
669,2024-02-29,2,79.91,Poland
202,2024-03-30,2,21.6,France
444,2024-02-21,2,73.42,Germany
914,2024-01-08,4,20.11,Germany
988,2024-03-20,2,51.14,Germany
419,2024-02-10,4,70.43,USA
427,2024-01-03,4,69.27,France
479,2024-03-09,1,18.69,Germany
475,2024-03-24,2,8.96,Poland
126,2024-01-14,5,96.8,Germany
395,2024-01-26,2,88.48,France
817,2024-03-10,2,14.41,Poland
881,2024-02-27,2,19.65,Poland
806,2024-02-09,5,107.65,USA
576,2024-02-20,5,93.45,USA
325,2024-01-05,4,119.56,UK
392,2024-03-17,5,34.21,France
930,2024-02-01,4,61.1,Poland
688,2024-03-20,1,32.19,France
628,2024-01-01,4,76.62,Germany
440,2024-03-17,2,18.27,Germany
204,2024-02-23,3,19.63,UK
486,2024-01-11,3,13.27,Poland
833,2024-02-22,2,84.76,Poland
31,2024-01-08,4,61.82,UK
388,2024-01-25,2,76.04,Germany
625,2024-02-09,5,106.12,Poland
877,2024-02-01,4,90.14,France
434,2024-03-28,2,58.1,Poland
837,2024-01-28,5,118.2,Germany
926,2024-03-18,5,57.47,Poland
376,2024-01-03,4,17.93,Poland
344,2024-03-24,1,119.16,USA
443,2024-03-19,1,7.62,Poland
579,2024-03-02,5,68.24,UK
75,2024-01-27,1,40.55,UK
557,2024-02-14,5,62.91,France
772,2024-01-25,1,69.25,Poland
666,2024-03-01,5,32.61,France
155,2024-02-13,5,69.04,Germany
430,2024-02-15,5,91.95,Germany
363,2024-01-14,5,35.65,USA
448,2024-01-08,3,49.09,USA
987,2024-02-17,1,35.85,Poland
234,2024-01-14,5,99.36,Poland
563,2024-03-05,2,88.37,France
818,2024-03-20,4,105.19,France
262,2024-03-22,2,24.56,Poland
827,2024-01-07,2,13.46,Poland
125,2024-03-19,3,18.73,USA
911,2024-03-28,1,23.52,USA
245,2024-02-18,3,66.3,USA
542,2024-02-24,1,116.65,Poland
938,2024-01-13,5,46.08,France
485,2024-03-13,3,115.23,UK
122,2024-02-25,4,9.39,UK
125,2024-02-25,1,111.59,France
549,2024-01-15,3,25.83,France
170,2024-02-26,4,109.93,France
124,2024-02-27,2,11.47,USA
869,2024-02-04,5,114.05,Germany
35,2024-03-28,5,28.09,Poland
87,2024-01-16,2,39.81,USA
646,2024-01-08,3,61.46,UK
708,2024-03-27,2,48.78,Poland
786,2024-02-14,4,81.77,France
201,2024-02-09,1,117.1,UK
369,2024-02-23,3,74.74,France
797,2024-01-14,1,87.97,France
77,2024-02-28,2,15.12,France
59,2024-02-22,5,77.2,Poland
431,2024-01-27,1,57.19,UK
638,2024-02-16,1,106.86,UK
500,2024-03-20,5,49.64,France
913,2024-01-06,1,83.14,USA
109,2024-02-24,1,31.24,Germany
736,2024-02-13,5,34.83,USA
278,2024-01-18,5,48.25,Poland
68,2024-01-16,2,39.97,Germany
69,2024-01-12,2,34.2,USA
165,2024-01-20,1,10.71,UK
489,2024-02-14,3,101.23,USA
305,2024-03-04,2,12.39,France
909,2024-02-28,2,107.05,Poland
674,2024-03-30,3,19.43,USA
365,2024-01-22,3,12.51,USA
854,2024-02-16,5,69.75,Germany
821,2024-01-29,2,62.78,France
379,2024-03-26,4,61.49,Germany
343,2024-02-14,4,71.07,Poland
947,2024-03-17,1,38.01,Poland
899,2024-01-09,2,81.24,France
554,2024-01-24,4,62.78,Germany
354,2024-01-15,2,43.5,France
416,2024-02-05,2,100.05,Germany
109,2024-01-13,4,88.69,UK
563,2024-02-13,2,50.27,France
762,2024-03-11,3,102.48,Poland
497,2024-03-12,1,110.83,Germany
341,2024-03-18,5,66.74,UK
942,2024-03-16,4,29.72,Poland
383,2024-02-05,5,110.32,Germany
533,2024-03-01,1,26.79,UK
300,2024-03-21,3,10.57,Poland
139,2024-02-09,3,42.66,Poland
359,2024-01-27,3,88.6,UK
836,2024-01-01,3,111.18,Poland
499,2024-02-03,4,78.29,Germany
385,2024-03-08,4,114.46,Germany
604,2024-03-28,2,15.62,Poland
959,2024-01-21,2,11.99,USA
280,2024-02-02,1,74.48,UK
637,2024-01-07,2,116.1,USA
483,2024-03-05,1,62.81,Germany
909,2024-01-03,1,10.92,Poland
111,2024-02-20,1,30.44,France
866,2024-03-19,3,33.15,France
139,2024-02-23,5,43.85,USA
996,2024-03-20,5,10.01,USA
435,2024-03-14,4,109.06,USA
509,2024-02-28,1,64.29,Germany
273,2024-01-06,3,82.16,Germany
99,2024-01-29,2,12.72,Poland
764,2024-01-17,2,11.22,Germany
850,2024-02-29,4,72.44,Poland
104,2024-01-22,4,107.04,Poland
214,2024-01-24,1,65.78,USA
761,2024-03-21,1,105.95,France
664,2024-03-25,2,98.26,USA
762,2024-02-20,2,13.72,Germany
787,2024-02-19,2,28.23,UK
165,2024-01-11,2,80.64,Germany
999,2024-02-25,5,56.0,France
853,2024-03-11,1,38.43,Germany
520,2024-02-11,1,53.14,France
284,2024-02-08,2,56.2,UK
517,2024-03-09,3,109.71,UK
657,2024-02-17,2,16.9,Poland
613,2024-02-26,4,37.17,Germany
164,2024-01-21,3,66.82,Poland
886,2024-03-22,4,85.3,USA
659,2024-01-20,3,77.52,USA
64,2024-01-15,4,113.29,USA
91,2024-03-09,2,96.5,USA
117,2024-03-17,2,69.06,USA
866,2024-02-20,3,29.69,Germany
267,2024-03-16,4,56.85,Poland
822,2024-03-02,5,84.74,Poland
685,2024-03-25,3,101.37,France
559,2024-02-06,3,115.37,USA
140,2024-01-06,1,74.63,UK
246,2024-03-11,3,65.6,France
661,2024-01-26,5,7.03,France
758,2024-01-08,2,13.29,Germany
395,2024-03-13,4,22.95,France
487,2024-01-04,1,11.3,UK
476,2024-01-21,4,51.1,Poland
517,2024-01-31,2,43.74,France
977,2024-01-21,3,78.3,Germany
184,2024-01-25,5,66.6,USA
20,2024-01-15,1,73.54,UK
937,2024-02-04,5,59.28,USA
558,2024-02-18,5,36.94,France
524,2024-02-12,5,114.57,Poland
582,2024-02-10,5,14.94,Germany
529,2024-02-06,2,112.97,UK
883,2024-02-26,5,40.79,Poland
147,2024-02-11,5,63.96,UK
666,2024-02-16,2,17.52,Germany
304,2024-03-01,4,13.16,Germany
620,2024-01-14,2,54.4,France
748,2024-03-08,3,90.3,UK
820,2024-02-22,2,35.98,France
864,2024-03-24,4,69.67,UK
582,2024-02-03,3,37.04,UK
695,2024-03-16,3,49.69,USA
762,2024-01-24,1,109.24,France
228,2024-01-20,5,103.42,UK
102,2024-03-09,3,64.34,UK
587,2024-01-30,3,32.38,Germany
417,2024-03-28,4,27.22,USA
958,2024-01-07,3,114.72,Germany
216,2024-02-05,4,28.31,France
407,2024-02-07,5,97.94,France
399,2024-03-20,1,47.43,UK
923,2024-02-21,1,118.35,Poland
715,2024-01-15,5,47.34,Germany
704,2024-02-15,5,45.42,France
761,2024-01-23,2,78.31,UK
499,2024-01-12,3,115.57,UK
754,2024-02-13,3,117.26,Germany
465,2024-01-15,3,86.33,UK
691,2024-02-18,4,91.78,USA
949,2024-01-21,2,69.79,Poland
974,2024-01-15,3,91.91,Germany
731,2024-01-14,4,103.87,Germany
82,2024-02-11,4,60.9,Germany
604,2024-03-20,1,76.28,UK
947,2024-01-15,4,66.79,UK
687,2024-03-03,5,69.68,Germany
751,2024-03-08,4,107.36,Germany
772,2024-01-27,5,45.9,USA
903,2024-03-27,5,28.94,France
365,2024-02-22,1,57.47,USA
163,2024-02-21,1,28.93,Germany
48,2024-03-03,4,62.32,UK
511,2024-03-13,1,108.9,UK
329,2024-02-22,1,76.0,Germany
840,2024-02-26,3,103.37,France
116,2024-02-21,4,24.11,Poland
941,2024-02-12,4,108.6,Poland
849,2024-01-07,4,74.21,USA
337,2024-02-11,1,8.65,France
881,2024-01-04,1,77.81,Poland
737,2024-03-09,5,114.41,France
864,2024-01-05,2,14.1,UK
840,2024-03-15,2,71.98,UK
147,2024-03-20,2,110.28,France
575,2024-02-10,3,6.11,Germany
806,2024-01-04,1,77.55,Poland
323,2024-01-02,5,59.61,Poland
443,2024-03-07,5,44.9,UK
837,2024-01-21,2,77.17,USA
13,2024-03-10,3,11.06,Poland
943,2024-02-12,3,91.6,UK
494,2024-03-22,2,5.52,UK
701,2024-03-09,2,40.3,France
287,2024-01-09,1,62.96,France
720,2024-03-24,3,48.36,France
114,2024-01-28,5,40.36,USA
480,2024-01-26,2,100.55,Poland
22,2024-03-22,1,112.51,USA
349,2024-03-23,5,105.48,USA
726,2024-01-03,3,65.08,France
683,2024-03-13,2,106.68,UK
835,2024-02-18,2,110.9,Germany
566,2024-01-17,1,52.06,UK
906,2024-03-03,1,37.6,UK
810,2024-02-24,3,16.3,UK
320,2024-01-23,2,60.1,UK
126,2024-02-03,1,113.82,USA
277,2024-03-09,2,69.5,France
976,2024-01-15,3,81.77,France
204,2024-02-16,2,17.98,UK
194,2024-01-03,5,21.5,Germany
681,2024-03-23,2,58.41,Poland
664,2024-01-28,4,114.4,UK
547,2024-01-03,4,46.49,UK
696,2024-01-04,3,105.91,Germany
286,2024-03-28,3,18.83,USA
57,2024-01-31,3,75.96,UK
734,2024-02-14,5,74.07,Germany
303,2024-02-28,5,103.89,USA
163,2024-02-14,2,5.38,USA
19,2024-03-15,1,26.84,UK
370,2024-02-06,4,30.26,USA
264,2024-03-05,4,114.25,UK
794,2024-01-09,4,22.67,UK
113,2024-01-17,2,9.25,France
488,2024-03-05,2,66.46,Poland
327,2024-01-03,3,65.78,Poland
542,2024-01-26,1,102.07,France
647,2024-02-22,3,114.12,UK
579,2024-01-31,2,66.93,Germany
65,2024-01-26,5,111.95,USA
292,2024-01-23,3,88.39,France
25,2024-01-30,2,35.42,France
549,2024-01-10,2,111.77,France
1,2024-03-12,5,81.76,France
911,2024-03-29,5,52.62,Poland
549,2024-03-04,5,83.23,UK
141,2024-01-22,1,51.15,France
744,2024-01-15,2,18.13,France
648,2024-02-25,5,87.68,France
901,2024-03-14,1,99.77,Germany
188,2024-01-20,4,88.81,Germany
128,2024-02-16,4,31.35,USA
201,2024-03-27,4,115.01,UK
127,2024-02-22,2,7.9,France
257,2024-02-22,1,43.26,USA
676,2024-01-01,1,34.91,USA
547,2024-01-02,4,10.53,UK
194,2024-02-27,3,51.66,Germany
703,2024-01-19,4,76.66,UK
104,2024-03-02,2,106.49,USA
535,2024-03-18,4,118.81,UK
265,2024-03-12,4,97.93,Germany
802,2024-01-12,1,58.9,USA
942,2024-01-26,4,88.23,UK
974,2024-01-27,5,102.02,France
384,2024-01-29,5,58.51,France
260,2024-01-15,3,95.28,UK
414,2024-02-15,2,60.51,UK
991,2024-01-01,2,49.45,Germany
358,2024-02-29,1,65.5,USA
75,2024-02-26,2,82.72,UK
355,2024-01-03,3,88.59,USA
584,2024-01-18,5,46.02,France
771,2024-02-21,1,70.7,USA
910,2024-02-29,5,109.64,Poland
188,2024-02-03,3,117.28,Germany
973,2024-03-29,1,31.13,Germany
685,2024-02-29,4,27.18,USA
992,2024-01-26,2,82.82,Germany
290,2024-03-12,3,52.69,USA
45,2024-01-19,1,7.79,USA
573,2024-01-22,5,44.89,France
83,2024-02-02,1,97.78,USA
123,2024-02-07,4,96.7,Germany
358,2024-02-04,3,61.89,Poland
528,2024-03-07,1,59.35,UK
66,2024-03-23,3,71.64,Germany
936,2024-01-10,3,30.23,Poland
657,2024-01-15,5,65.5,Germany
375,2024-01-11,2,6.27,Poland
162,2024-03-30,4,59.69,Germany
746,2024-01-24,1,43.65,UK
380,2024-03-17,2,82.61,France
656,2024-01-04,5,78.41,France
358,2024-01-13,2,48.8,UK
188,2024-03-13,3,5.84,Germany
322,2024-02-26,3,34.01,Poland
450,2024-02-06,4,77.84,USA
474,2024-02-17,1,13.32,Germany
13,2024-03-11,1,17.38,UK
184,2024-01-01,5,79.41,France
111,2024-02-29,4,91.91,France
927,2024-01-12,1,41.98,Germany
508,2024-01-21,3,61.31,Poland
290,2024-01-11,4,113.76,UK
295,2024-02-13,2,113.74,UK
451,2024-02-27,4,40.36,Poland
904,2024-02-13,4,98.15,Poland
215,2024-03-18,1,73.3,Germany
974,2024-02-03,5,117.18,Germany
632,2024-01-25,5,59.93,France
894,2024-01-04,1,94.09,France
567,2024-03-04,1,93.34,Poland
27,2024-03-30,1,62.2,USA
630,2024-01-16,5,96.5,USA
733,2024-01-10,1,35.02,USA
231,2024-03-06,2,19.06,UK
565,2024-02-04,2,53.89,Germany
807,2024-03-23,3,113.52,Poland
321,2024-01-06,2,62.59,France
913,2024-01-19,4,78.05,USA
233,2024-02-28,3,76.78,France
670,2024-02-22,2,20.25,Germany
437,2024-01-08,4,49.88,Poland
781,2024-03-18,2,86.3,USA
533,2024-01-10,4,116.78,USA
403,2024-03-07,1,24.32,Poland
53,2024-02-07,4,52.2,France
787,2024-01-29,1,15.94,Germany
313,2024-01-15,4,32.87,Germany
281,2024-03-27,4,48.33,Germany
726,2024-01-23,2,67.17,France
31,2024-03-22,4,31.52,France
337,2024-02-15,2,31.17,USA
183,2024-03-23,4,94.45,France
23,2024-01-28,5,115.7,UK
544,2024-01-26,3,42.22,Poland
446,2024-01-10,2,84.12,France
74,2024-02-16,2,34.68,Germany
10,2024-01-04,1,111.71,France
484,2024-02-24,5,82.38,USA
456,2024-03-06,1,97.31,Poland
566,2024-03-07,5,10.68,Poland
564,2024-01-07,5,73.83,Germany
660,2024-02-24,4,65.68,Poland
160,2024-03-20,1,38.69,UK
882,2024-01-31,3,35.18,Poland
14,2024-03-14,5,71.7,Germany
178,2024-01-19,5,86.25,Poland
412,2024-01-28,2,8.81,France
878,2024-03-21,4,70.25,USA
53,2024-01-28,3,24.6,France
408,2024-01-19,5,21.14,UK
847,2024-03-27,2,76.66,UK
22,2024-01-20,1,40.75,USA
30,2024-01-13,5,55.7,USA
703,2024-03-17,2,46.4,USA
260,2024-02-12,1,79.56,USA
205,2024-01-11,4,59.06,Poland
59,2024-02-17,1,115.8,France
471,2024-01-15,5,45.52,UK
776,2024-01-17,3,90.13,Poland
466,2024-02-23,1,34.59,USA
12,2024-02-19,3,63.51,Germany
631,2024-01-28,3,68.55,Germany
927,2024-03-23,1,42.85,France
974,2024-01-04,4,59.25,UK
290,2024-01-22,1,37.12,UK
850,2024-03-26,2,5.69,France
760,2024-02-08,3,29.8,USA
354,2024-02-03,5,85.51,USA
639,2024-02-13,3,93.66,UK
75,2024-02-11,5,37.22,UK
873,2024-02-09,2,51.92,UK
716,2024-01-12,2,9.3,USA
561,2024-01-02,2,32.26,Germany
591,2024-01-28,1,94.61,France
441,2024-03-14,3,74.69,France
991,2024-03-26,5,28.66,Poland
241,2024-03-21,2,34.61,Poland
861,2024-03-30,2,98.93,Germany
154,2024-03-07,5,29.04,UK
786,2024-03-11,3,43.43,Germany
96,2024-03-12,3,81.4,Poland
726,2024-03-24,5,69.53,Poland
294,2024-03-16,4,58.0,France
209,2024-03-21,3,108.47,Germany
343,2024-01-10,5,30.27,USA
88,2024-03-26,5,90.26,Poland
818,2024-02-26,2,23.29,France
776,2024-03-26,5,75.81,UK
937,2024-02-06,1,105.12,Germany
390,2024-03-17,2,57.66,Poland
325,2024-03-04,2,88.29,USA
940,2024-03-19,3,99.35,Poland
889,2024-03-26,4,20.64,USA
832,2024-02-09,3,86.17,Germany
157,2024-02-29,1,110.78,USA
668,2024-02-17,2,71.28,USA
651,2024-01-19,2,26.4,France
633,2024-03-12,5,19.6,Germany
577,2024-02-02,4,34.87,Poland
619,2024-02-13,4,16.9,UK
659,2024-02-06,5,64.04,Germany
137,2024-03-29,1,13.02,Germany
923,2024-02-05,4,30.69,UK
674,2024-03-21,2,55.59,Poland
428,2024-03-28,1,59.5,France
452,2024-01-21,3,70.02,Poland
612,2024-01-02,3,86.15,UK
850,2024-01-31,1,10.43,Poland
911,2024-01-30,2,14.27,Germany
819,2024-03-16,3,12.0,France
141,2024-02-13,2,53.66,USA
83,2024-01-12,5,9.81,Poland
177,2024-02-20,4,90.8,USA
198,2024-02-18,1,30.65,France
624,2024-01-24,4,113.01,USA
568,2024-01-24,5,60.94,Poland
972,2024-02-29,3,56.33,UK
691,2024-01-11,2,94.76,Germany
421,2024-01-13,2,87.01,Germany
401,2024-03-12,5,74.84,USA
698,2024-03-14,1,112.54,Germany
471,2024-03-12,4,53.56,Germany
218,2024-03-04,3,97.98,UK
925,2024-01-20,1,48.71,USA
929,2024-03-12,5,101.41,UK
828,2024-03-13,5,34.84,UK
987,2024-03-11,2,38.27,France
729,2024-03-18,3,82.95,USA
632,2024-01-28,1,29.46,UK
951,2024-01-02,2,31.35,Poland
906,2024-02-12,3,40.11,Germany
175,2024-01-08,4,83.08,USA
23,2024-01-13,4,107.28,France
725,2024-03-25,2,82.58,UK
917,2024-02-04,1,100.2,Poland
235,2024-01-23,3,67.51,Germany
13,2024-02-15,4,12.93,Germany
101,2024-01-15,4,16.55,Poland
929,2024-01-02,1,68.76,USA
536,2024-03-01,2,42.7,Germany
876,2024-03-16,5,30.37,Germany
523,2024-03-04,3,58.62,Germany
785,2024-02-21,4,81.65,UK
452,2024-02-05,5,49.27,UK
431,2024-03-07,1,97.29,Germany
793,2024-03-09,2,89.93,France
606,2024-03-07,3,89.52,Germany
713,2024-02-16,1,118.3,USA
533,2024-03-23,2,38.95,France
852,2024-01-02,1,79.14,USA
979,2024-02-13,4,103.38,Poland
723,2024-03-04,4,71.65,Poland
652,2024-03-21,5,95.79,UK
293,2024-03-18,1,52.66,UK
810,2024-01-28,4,72.91,UK
913,2024-02-23,2,11.4,Poland
101,2024-03-14,5,118.36,USA
502,2024-03-07,3,97.0,France
304,2024-02-05,1,104.91,UK
871,2024-03-03,4,84.84,Poland
540,2024-01-25,2,26.4,UK
553,2024-03-26,1,8.57,Germany
355,2024-02-17,2,104.44,France
303,2024-02-08,5,50.58,USA
496,2024-02-16,4,35.34,UK
658,2024-01-21,4,69.59,Germany
768,2024-01-30,5,53.4,Germany
974,2024-01-31,2,79.94,France
227,2024-01-26,1,60.64,Poland
236,2024-01-22,2,85.18,Poland
873,2024-01-21,1,103.14,UK
892,2024-01-01,5,27.49,UK
455,2024-02-06,3,42.88,Poland
13,2024-03-17,1,55.23,USA
210,2024-03-25,4,115.64,USA
741,2024-02-15,4,47.01,Germany
397,2024-01-09,4,48.83,France
100,2024-01-17,2,80.15,USA
31,2024-02-16,2,53.21,UK
898,2024-03-25,2,114.39,USA
528,2024-02-28,4,107.86,France
649,2024-02-23,1,64.04,UK
329,2024-03-26,4,79.15,France
166,2024-01-12,1,11.67,Poland
459,2024-03-04,2,85.01,France
822,2024-01-06,3,86.33,France
952,2024-02-22,2,46.31,France
982,2024-01-16,5,30.26,UK
993,2024-03-30,1,110.23,France
100,2024-01-05,3,54.07,France
621,2024-03-13,2,80.18,Germany
855,2024-02-15,3,8.83,UK
173,2024-01-14,4,52.62,France
749,2024-02-13,1,98.98,USA
162,2024-03-03,5,49.57,France
905,2024-02-21,4,74.36,USA
728,2024-01-26,3,29.13,Poland
776,2024-02-22,2,52.9,Poland
263,2024-01-29,1,111.68,UK
804,2024-01-19,5,70.14,UK
274,2024-02-16,2,108.72,Poland
3,2024-01-08,5,108.73,UK
28,2024-01-23,1,113.58,USA
326,2024-02-04,3,107.97,USA
940,2024-02-22,5,5.38,Germany
149,2024-02-27,1,112.41,UK
540,2024-01-05,5,20.81,UK
488,2024-01-16,2,9.59,Germany
822,2024-01-17,5,11.37,France
438,2024-02-01,2,45.13,USA
65,2024-02-21,2,76.39,France
356,2024-01-20,1,51.27,Germany
533,2024-03-06,4,7.94,UK
252,2024-03-24,5,59.8,France
235,2024-03-22,3,55.85,UK
227,2024-01-01,2,92.04,Germany
525,2024-02-27,4,37.16,Poland
313,2024-03-23,2,30.02,UK
49,2024-02-13,4,34.43,France
118,2024-01-06,4,39.93,France
54,2024-02-19,3,73.9,Germany
650,2024-03-12,4,59.23,France
565,2024-03-28,3,43.74,USA
44,2024-01-20,1,48.05,UK
815,2024-01-14,2,47.66,USA
53,2024-01-05,3,116.83,Germany
586,2024-02-10,2,31.79,USA
558,2024-02-09,5,99.08,USA
525,2024-02-03,1,86.44,UK
677,2024-03-20,5,5.64,UK
102,2024-02-14,5,119.22,Poland
792,2024-03-11,4,91.99,USA
770,2024-03-20,4,83.48,UK
982,2024-03-11,5,51.61,USA
849,2024-01-27,4,68.85,USA
868,2024-03-18,2,34.13,Germany
398,2024-03-18,4,9.08,Germany
138,2024-02-13,5,101.14,USA
675,2024-02-02,4,108.1,Germany
921,2024-02-02,4,23.68,UK
387,2024-02-13,3,95.51,USA
111,2024-01-20,3,90.23,Germany
